num,name,sex,departmentCode,joblevelCode,skillCode,telephone,birthdate,postal,address
90000908,BATCH-000908,F,100001,7,4,263000908,19720627,140200,LGCNS DEVON BATCH
90000909,BATCH-000909,M,100001,7,4,263000909,19720628,140200,LGCNS DEVON BATCH
90000910,BATCH-000910,F,100001,7,4,263000910,19720629,140200,LGCNS DEVON BATCH
90000911,BATCH-000911,F,100001,7,4,263000911,19720630,140200,LGCNS DEVON BATCH
90000912,BATCH-000912,M,100001,7,4,263000912,19720701,140200,LGCNS DEVON BATCH
90000913,BATCH-000913,M,100001,7,4,263000913,19720702,140200,LGCNS DEVON BATCH
90000914,BATCH-000914,M,100001,7,4,263000914,19720703,140200,LGCNS DEVON BATCH
90000915,BATCH-000915,F,100001,7,4,263000915,19720704,140200,LGCNS DEVON BATCH
90000916,BATCH-000916,F,100001,7,4,263000916,19720705,140200,LGCNS DEVON BATCH
90000917,BATCH-000917,F,100001,7,4,263000917,19720706,140200,LGCNS DEVON BATCH
90000918,BATCH-000918,F,100001,7,4,263000918,19720707,140200,LGCNS DEVON BATCH
90000919,BATCH-000919,M,100001,7,4,263000919,19720708,140200,LGCNS DEVON BATCH
90000920,BATCH-000920,M,100001,7,4,263000920,19720709,140200,LGCNS DEVON BATCH
90000921,BATCH-000921,M,100001,7,4,263000921,19720710,140200,LGCNS DEVON BATCH
90000922,BATCH-000922,F,100001,7,4,263000922,19720711,140200,LGCNS DEVON BATCH
90000923,BATCH-000923,F,100001,7,4,263000923,19720712,140200,LGCNS DEVON BATCH
90000924,BATCH-000924,F,100001,7,4,263000924,19720713,140200,LGCNS DEVON BATCH
90000925,BATCH-000925,F,100001,7,4,263000925,19720714,140200,LGCNS DEVON BATCH
90000926,BATCH-000926,M,100001,7,4,263000926,19720715,140200,LGCNS DEVON BATCH
90000927,BATCH-000927,M,100001,7,4,263000927,19720716,140200,LGCNS DEVON BATCH
90000928,BATCH-000928,F,100001,7,4,263000928,19720717,140200,LGCNS DEVON BATCH
90000929,BATCH-000929,F,100001,7,4,263000929,19720718,140200,LGCNS DEVON BATCH
90000930,BATCH-000930,M,100001,7,4,263000930,19720719,140200,LGCNS DEVON BATCH
90000931,BATCH-000931,M,100001,7,4,263000931,19720720,140200,LGCNS DEVON BATCH
90000932,BATCH-000932,M,100001,7,4,263000932,19720721,140200,LGCNS DEVON BATCH
90000933,BATCH-000933,F,100001,7,4,263000933,19720722,140200,LGCNS DEVON BATCH
90000934,BATCH-000934,M,100001,7,4,263000934,19720723,140200,LGCNS DEVON BATCH
90000935,BATCH-000935,M,100001,7,4,263000935,19720724,140200,LGCNS DEVON BATCH
90000936,BATCH-000936,M,100001,7,4,263000936,19720725,140200,LGCNS DEVON BATCH
90000937,BATCH-000937,M,100001,7,4,263000937,19720726,140200,LGCNS DEVON BATCH
90000938,BATCH-000938,F,100001,7,4,263000938,19720727,140200,LGCNS DEVON BATCH
90000939,BATCH-000939,M,100001,7,4,263000939,19720728,140200,LGCNS DEVON BATCH
90000940,BATCH-000940,M,100001,7,4,263000940,19720729,140200,LGCNS DEVON BATCH
90000941,BATCH-000941,F,100001,7,4,263000941,19720730,140200,LGCNS DEVON BATCH
90000942,BATCH-000942,M,100001,7,4,263000942,19720731,140200,LGCNS DEVON BATCH
90000943,BATCH-000943,M,100001,7,4,263000943,19720801,140200,LGCNS DEVON BATCH
90000944,BATCH-000944,F,100001,7,4,263000944,19720802,140200,LGCNS DEVON BATCH
90000945,BATCH-000945,F,100001,7,4,263000945,19720803,140200,LGCNS DEVON BATCH
90000946,BATCH-000946,M,100001,7,4,263000946,19720804,140200,LGCNS DEVON BATCH
90000947,BATCH-000947,M,100001,7,4,263000947,19720805,140200,LGCNS DEVON BATCH
90000948,BATCH-000948,F,100001,7,4,263000948,19720806,140200,LGCNS DEVON BATCH
90000949,BATCH-000949,M,100001,7,4,263000949,19720807,140200,LGCNS DEVON BATCH
90000950,BATCH-000950,M,100001,7,4,263000950,19720808,140200,LGCNS DEVON BATCH
90000951,BATCH-000951,M,100001,7,4,263000951,19720809,140200,LGCNS DEVON BATCH
90000952,BATCH-000952,M,100001,7,4,263000952,19720810,140200,LGCNS DEVON BATCH
90000953,BATCH-000953,F,100001,7,4,263000953,19720811,140200,LGCNS DEVON BATCH
90000954,BATCH-000954,M,100001,7,4,263000954,19720812,140200,LGCNS DEVON BATCH
90000955,BATCH-000955,M,100001,7,4,263000955,19720813,140200,LGCNS DEVON BATCH
90000956,BATCH-000956,M,100001,7,4,263000956,19720814,140200,LGCNS DEVON BATCH
90000957,BATCH-000957,M,100001,7,4,263000957,19720815,140200,LGCNS DEVON BATCH
90000958,BATCH-000958,F,100001,7,4,263000958,19720816,140200,LGCNS DEVON BATCH
90000959,BATCH-000959,F,100001,7,4,263000959,19720817,140200,LGCNS DEVON BATCH
90000960,BATCH-000960,M,100001,7,4,263000960,19720818,140200,LGCNS DEVON BATCH
90000961,BATCH-000961,F,100001,7,4,263000961,19720819,140200,LGCNS DEVON BATCH
90000962,BATCH-000962,M,100001,7,4,263000962,19720820,140200,LGCNS DEVON BATCH
90000963,BATCH-000963,F,100001,7,4,263000963,19720821,140200,LGCNS DEVON BATCH
90000964,BATCH-000964,M,100001,7,4,263000964,19720822,140200,LGCNS DEVON BATCH
90000965,BATCH-000965,M,100001,7,4,263000965,19720823,140200,LGCNS DEVON BATCH
90000966,BATCH-000966,M,100001,7,4,263000966,19720824,140200,LGCNS DEVON BATCH
90000967,BATCH-000967,F,100001,7,4,263000967,19720825,140200,LGCNS DEVON BATCH
90000968,BATCH-000968,M,100001,7,4,263000968,19720826,140200,LGCNS DEVON BATCH
90000969,BATCH-000969,M,100001,7,4,263000969,19720827,140200,LGCNS DEVON BATCH
90000970,BATCH-000970,F,100001,7,4,263000970,19720828,140200,LGCNS DEVON BATCH
90000971,BATCH-000971,F,100001,7,4,263000971,19720829,140200,LGCNS DEVON BATCH
90000972,BATCH-000972,M,100001,7,4,263000972,19720830,140200,LGCNS DEVON BATCH
90000973,BATCH-000973,F,100001,7,4,263000973,19720831,140200,LGCNS DEVON BATCH
90000974,BATCH-000974,M,100001,7,4,263000974,19720901,140200,LGCNS DEVON BATCH
90000975,BATCH-000975,M,100001,7,4,263000975,19720902,140200,LGCNS DEVON BATCH
90000976,BATCH-000976,F,100001,7,4,263000976,19720903,140200,LGCNS DEVON BATCH
90000977,BATCH-000977,M,100001,7,4,263000977,19720904,140200,LGCNS DEVON BATCH
90000978,BATCH-000978,F,100001,7,4,263000978,19720905,140200,LGCNS DEVON BATCH
90000979,BATCH-000979,M,100001,7,4,263000979,19720906,140200,LGCNS DEVON BATCH
90000980,BATCH-000980,M,100001,7,4,263000980,19720907,140200,LGCNS DEVON BATCH
90000981,BATCH-000981,F,100001,7,4,263000981,19720908,140200,LGCNS DEVON BATCH
90000982,BATCH-000982,M,100001,7,4,263000982,19720909,140200,LGCNS DEVON BATCH
90000983,BATCH-000983,M,100001,7,4,263000983,19720910,140200,LGCNS DEVON BATCH
90000984,BATCH-000984,F,100001,7,4,263000984,19720911,140200,LGCNS DEVON BATCH
90000985,BATCH-000985,M,100001,7,4,263000985,19720912,140200,LGCNS DEVON BATCH
90000986,BATCH-000986,F,100001,7,4,263000986,19720913,140200,LGCNS DEVON BATCH
90000987,BATCH-000987,F,100001,7,4,263000987,19720914,140200,LGCNS DEVON BATCH
90000988,BATCH-000988,F,100001,7,4,263000988,19720915,140200,LGCNS DEVON BATCH
90000989,BATCH-000989,F,100001,7,4,263000989,19720916,140200,LGCNS DEVON BATCH
90000990,BATCH-000990,F,100001,7,4,263000990,19720917,140200,LGCNS DEVON BATCH
90000991,BATCH-000991,F,100001,7,4,263000991,19720918,140200,LGCNS DEVON BATCH
90000992,BATCH-000992,M,100001,7,4,263000992,19720919,140200,LGCNS DEVON BATCH
90000993,BATCH-000993,F,100001,7,4,263000993,19720920,140200,LGCNS DEVON BATCH
90000994,BATCH-000994,F,100001,7,4,263000994,19720921,140200,LGCNS DEVON BATCH
90000995,BATCH-000995,F,100001,7,4,263000995,19720922,140200,LGCNS DEVON BATCH
90000996,BATCH-000996,F,100001,7,4,263000996,19720923,140200,LGCNS DEVON BATCH
90000997,BATCH-000997,F,100001,7,4,263000997,19720924,140200,LGCNS DEVON BATCH
90000998,BATCH-000998,M,100001,7,4,263000998,19720925,140200,LGCNS DEVON BATCH
90000999,BATCH-000999,M,100001,7,4,263000999,19720926,140200,LGCNS DEVON BATCH
